,Gender,Listed_Date,Ranking,Name,Brand,Price,Url,Material_1,Material_2,Material_3,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Material_4,Material_5,Feature_9,Feature_10,Feature_11
4690,men,2019-11-24,98,CW-X Expert 2.0 Joint Support Compression Tight,cwx,94.5,https://www.amazon.com/CW-X-Expert-Joint-Support-Compression/dp/B07RDCDL2H,all/any Spandex,Polyamide(Nylon) Blended,Spandex >= 21%,提升運動效能設計,涼爽透氣,反光功能,抗紫外線,單向導溼快乾,,,,,,,,
4691,men,2019-11-24,99,Tommie Copper Men's Core Compression Tights,tommiecopper,65.69,https://www.amazon.com/Tommie-Copper-Compression-Tights-Black/dp/B00KVTUKUK,,,,抗紫外線,異味控制,提升運動效能設計,,,,,,,,,,
4692,men,2019-11-24,100,CW-X Expert 2.0 Insulator Joint Support Compression Tight,cwx,119.35,https://www.amazon.com/CW-X-Expert-Insulator-Support-Compression/dp/B07RDCD8ZB,all/any Spandex,Polyester Blended,Spandex 11~20%,異味控制,提升運動效能設計,涼爽透氣,單向導溼快乾,,,,,,,,,
4693,men,2019-12-01,1,saraca core Men Boys Youth Compression Yoga Athletic Pants Running Football Tights Baselayer Workout Basketball Leggings,saracacore,11.49,https://www.amazon.com/saraca-core-Compression-Baselayer-Basketball/dp/B07GLMLZTM,,,,單向導溼快乾,提升運動效能設計,,,,,,,,,,,
4694,men,2019-12-01,2,TSLA Men's Compression Pants Running Baselayer Cool Dry Sports Tights,tesla,14.48,https://www.amazon.com/TSLA-Compression-Running-Baselayer-Sports/dp/B081RQCHDG,Spandex 11~20%,all/any Spandex,Polyester Blended,抗紫外線,舒適伸展,單向導溼快乾,涼爽透氣,提升運動效能設計,,,,,,,,
4695,men,2019-12-01,3,DEVOPS Men's 2 Packs Compression Cool Dry Tights Baselayer Running Active Leggings Pants,devops,14.48,https://www.amazon.com/DEVOPS-Compression-Baselayer-Running-Leggings/dp/B07QQ99TVR,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,四面彈,單向導溼快乾,涼爽透氣,提升運動效能設計,,,,,,,,
4696,men,2019-12-01,4,DRSKIN Men’s 3/4 Compression Tight Pants Base Under Layer Running Shorts Warm Cool Dry,drskin,12.39,https://www.amazon.com/DRSKIN-Compression-Tight-Running-Shorts/dp/B07CNX2NFQ,all/any Spandex,Spandex <= 10%,Polyester Blended,抗紫外線,單向導溼快乾,提升運動效能設計,,,,,,,,,,
4697,men,2019-12-01,5,Roadbox Men's Compression Pants Base Layer Cool Dry Tights Leggings,roadbox,13.09,https://www.amazon.com/Roadbox-Compression-Pants-Tights-Leggings/dp/B07JR5CP63,,,,抗紫外線,蒸發性涼感,單向導溼快乾,人體工學舒適設計,涼爽透氣,提升運動效能設計,抗菌功能,,,,,,
4698,men,2019-12-01,6,"Men's Compression Pants - Workout Leggings for Gym, Basketball, Cycling, Yoga, Hiking - Rash Guard + Performance Running Tights - Athletic Base Layer Pants/Thermal Underwear for Men",compressionz,19.97,https://www.amazon.com/Mens-Compression-Pants-Basketball-Performance/dp/B00FJ1I9LW,all/any Spandex,Polyamide(Nylon) Blended,Spandex 11~20%,蒸發性涼感,四面彈,單向導溼快乾,涼爽透氣,提升運動效能設計,舒適伸展,,,Silk,,,,
4699,men,2019-12-01,7,Neleus Men's 2 Pack Compression Tights Sport Running Leggings Pants,neleus,17.41,https://www.amazon.com/Neleus-Compression-Tights-Running-Leggings/dp/B07DGR2B68,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,單向導溼快乾,異味控制,舒適平滑縫合,提升運動效能設計,抗菌功能,,,,,,,
4700,men,2019-12-01,8,Defender Men's Compression Baselayer Pants Legging Shorts Shirts Tights Running,defender,12.99,https://www.amazon.com/Defender-Compression-Baselayer-Legging-Running/dp/B07FY2BXC9,all/any Spandex,Polyester Blended,,抗紫外線,單向導溼快乾,提升運動效能設計,,,,,,,,,,
4701,men,2019-12-01,9,TSLA Men's Compression 3/4 Capri Pants Baselayer Cool Dry Sports Running Yoga Tights,tesla,10.98,https://www.amazon.com/TSLA-Compression-Baselayer-Sports-Running/dp/B081RQDSR2,Spandex 11~20%,all/any Spandex,Polyester Blended,抗紫外線,舒適伸展,單向導溼快乾,涼爽透氣,提升運動效能設計,,,,,,,,
4702,men,2019-12-01,10,saraca core Men Boys Youth Compression Yoga Athletic Pants Running Tights Baselayer 3/4 Workout Shorts Basketball Leggings,saracacore,10.99,https://www.amazon.com/saraca-core-Compression-Baselayer-Basketball/dp/B07GH367RB,,,,單向導溼快乾,提升運動效能設計,,,,,,,,,,,
4703,men,2019-12-01,11,Xtextile Mens Camouflage Sports Compression Tight Leggings,xtextile,10.79,https://www.amazon.com/Xtextile-Camouflage-Sports-Compression-Leggings/dp/B07CKSMGRK,,,,一體成型,提升運動效能設計,,,,,,,,,,,
4704,men,2019-12-01,12,Siboya Men's Compression 3/4 Capri Shorts 2 Pack Baselayer Cool Dry Tights Running Pants,siboya,18.99,https://www.amazon.com/Siboya-Compression-Shorts-Baselayer-Running/dp/B07HFXWZPT,all/any Spandex,Polyester Blended,,人體工學舒適設計,單向導溼快乾,提升運動效能設計,,,,,,,,,,
4705,men,2019-12-01,13,Mizuno Elite 9 SL2 Kneepad,mizuno,26.99,https://www.amazon.com/Mizuno-Elite-9-SL2-Kneepad/dp/B018M4A1MM,all/any Spandex,Polyamide(Nylon) Blended,Rayon Blended,結構性透氣,單向導溼快乾,人體工學舒適設計,,,,,,Polyester Blended,,,,
4706,men,2019-12-01,14,Defender Men's Cool Dry Compression Baselayer Shorts Pants Capri Tights,defender,12.49,https://www.amazon.com/Defender-Compression-Baselayer-Shorts-Tights/dp/B07CGHZXS1,all/any Spandex,Polyester Blended,,抗紫外線,單向導溼快乾,提升運動效能設計,,,,,,,,,,
4707,men,2019-12-01,15,ARSUXEO Men's 3/4 Running Compression Tights Capri Pants K75,arsuxeo,12.99,https://www.amazon.com/ARSUXEO-Running-Compression-Tights-Capri/dp/B073347WK8,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,四面彈,單向導溼快乾,涼爽透氣,提升運動效能設計,,,,,,,,
4708,men,2019-12-01,16,"Nooz Men's Quick Dry Powerflex Compression Baselayer Pants, Legging Tights for Men by",nooz,13.49,https://www.amazon.com/Nooz-Powerflex-Compression-Baselayer-Legging/dp/B01N55V3P4,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,四面彈,單向導溼快乾,人體工學舒適設計,提升運動效能設計,,,,,,,,
4709,men,2019-12-01,17,Lavento Men's Compression Pants Pocket Baselayer Cool Dry Ankle Leggings Active Tights,lavento,18.99,https://www.amazon.com/Lavento-Compression-Pocket-Baselayer-Leggings/dp/B07JB8X21P,all/any Spandex,Spandex 11~20%,Polyester Blended,異味控制,四面彈,單向導溼快乾,提升運動效能設計,,,,,,,,,
4710,men,2019-12-01,18,Under Armour Men's HeatGear Legging Graphic,underarmour,69.09,https://www.amazon.com/Under-Armour-HeatGear-Legging-Graphic/dp/B0711SJZ5R,all/any Spandex,Spandex <= 10%,Polyamide(Nylon) Blended,四面彈,單向導溼快乾,人體工學舒適設計,結構性透氣,異味控制,提升運動效能設計,,,Polyester Blended,,,,
4711,men,2019-12-01,19,Baleaf Men's 3/4 Compression Pants Running Tights Sports Leggings Quick Dry Baselayer,baleaf,21.49,https://www.amazon.com/BALEAF-Compression-Running-Leggings-Baselayer/dp/B07RY81PP8,all/any Spandex,Spandex <= 10%,Polyester Blended,蒸發性涼感,單向導溼快乾,涼爽透氣,舒適平滑縫合,提升運動效能設計,,,,,,,,
4712,men,2019-12-01,20,NATURET Compression Pants Baselayer Running Tights Mens Sports Cool Dry Leggings,naturetreasures,12.88,https://www.amazon.com/NATURET-Compression-Baselayer-Running-Leggings/dp/B074YXSYZG,all/any Spandex,Spandex 11~20%,Polyester Blended,提升運動效能設計,,,,,,,,,,,,
4713,men,2019-12-01,21,Defender New Men's Compression Baselayer Capri,defender,11.49,https://www.amazon.com/Defender-Mens-Compression-Baselayer-Capri/dp/B07FBTS4MH,all/any Spandex,Polyester Blended,,抗紫外線,單向導溼快乾,提升運動效能設計,,,,,,,,,,
4714,men,2019-12-01,22,COOLOMG Mens Compression Pants Baselayer Cool Dry Sports Pants Leg Tights Men Boys Youth 20+ Colors Patterns,coolomg,16.98,https://www.amazon.com/COOLOMG-Compression-Baselayer-Sports-Patterns/dp/B07C89S21M,all/any Spandex,Spandex 11~20%,Polyester Blended,抗紫外線,蒸發性涼感,單向導溼快乾,涼爽透氣,提升運動效能設計,,,,,,,,
4715,men,2019-12-01,23,Yuerlian Men's Compression Pants Cool Dry Baselayer Tights Leggings 3 Pack,yuerlian,26.84,https://www.amazon.com/Yuerlian-Compression-Baselayer-Tights-Leggings/dp/B07S7Q6Q2Q,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,四面彈,單向導溼快乾,環保訴求,結構性透氣,涼爽透氣,提升運動效能設計,舒適伸展,,,,,
4716,men,2019-12-01,24,ARSUXEO Men's Compression Tights Running Pants Baselayer Legging K3,arsuxeo,12.99,https://www.amazon.com/ARSUXEO-Compression-Running-Baselayer-Legging/dp/B07B9SV3RS,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,四面彈,單向導溼快乾,涼爽透氣,提升運動效能設計,,,,,,,,
4717,men,2019-12-01,25,SILKWORLD Men's Cool Dry Compression Leggings Running Tight Baselayer Workout Pockets Pants,silkworld,13.49,https://www.amazon.com/SILKWORLD-Compression-Leggings-Running-Baselayer/dp/B07YXMPGB4,all/any Spandex,Spandex 11~20%,Silk,涼爽透氣,保暖禦寒,提升運動效能設計,,,,,,Polyester Blended,,,,
4718,men,2019-12-01,26,ASICS Men's Essentials Tight Bottom,asics,62.55,https://www.amazon.com/ASICS-Mens-Essentials-Tight-Bottom/dp/B00NVQH32I,all/any Spandex,Spandex <= 10%,Polyester Blended,溼度管理,,,,,,,,,,,,
4719,men,2019-12-01,27,Under Armour Men's Baseline Knee Tights,underarmour,29.16,https://www.amazon.com/Under-Armour-Baseline-Tights-Black/dp/B077XPV9DN,Polyester Blended,Polyamide(Nylon) Blended,Spandex <= 10%,刷毛布,單向導溼快乾,,,,,,,all/any Spandex,,,,
4720,men,2019-12-01,28,Lavento Men's 3 Pack Compression Running Tights Cool Dry Workout Leggings,lavento,23.99,https://www.amazon.com/Lavento-Compression-Running-Workout-Leggings/dp/B07YDRBJL5,all/any Spandex,Spandex 11~20%,Polyester Blended,四面彈,單向導溼快乾,異味控制,舒適平滑縫合,提升運動效能設計,,,,,,,,
4721,men,2019-12-01,29,TELALEO Men's Long Compression Shorts Cool Dry Sports Tights,telaleo,16.86,https://www.amazon.com/TELALEO-Compression-Shorts-Sports-Tights/dp/B07DHL91TQ,all/any Spandex,Spandex 11~20%,Polyester Blended,人體工學舒適設計,四面彈,單向導溼快乾,提升運動效能設計,,,,,,,,,
4722,men,2019-12-01,30,Xtextile Mens Snow Camouflage Sports Compression Tight Cool Dry Sports Pants Base Layer Running Leggings Yoga Rash Guard,xtextile,11.79,https://www.amazon.com/Xtextile-Camouflage-Compression-Running-Leggings/dp/B07C7H8HHK,all/any Spandex,Spandex <= 10%,Polyester Blended,一體成型,提升運動效能設計,,,,,,,,,,,
4723,men,2019-12-01,31,"MEETYOO Men's 3/4 Compression Pants Leggings Tights, Cool Dry Sport Workout HeatGear Capri Base Layer Running Cycling",meetyoo,18.48,https://www.amazon.com/MEETYOO-Compression-Leggings-Workout-HeatGear/dp/B07QBN4RFY,all/any Spandex,Spandex <= 10%,Polyester Blended,涼爽透氣,四面彈,單向導溼快乾,提升運動效能設計,,,,,,,,,
4724,men,2019-12-01,32,adidas Men's Training Alphaskin Sport Long Tights,adidas,39.3,https://www.amazon.com/adidas-Alphaskin-Sport-Tight-Training/dp/B071GDFG9G,Recycled Polyester & Blended,Recycled Polyester / PET,Polyester Blended,抗紫外線,蒸發性涼感,環保訴求,涼爽透氣,提升運動效能設計,舒適伸展,,,,,,,
4725,men,2019-12-01,33,2XU Men's Core Compression Tights,2xu,89.96,https://www.amazon.com/2XU-Mens-Core-Compression-Tights/dp/B016IUIGBA,all/any Spandex,Polyamide(Nylon) Blended,,抗紫外線,單向導溼快乾,舒適平滑縫合,提升運動效能設計,,,,,,,,,
4726,men,2019-12-01,34,EXIO Mens Compression Baselayer Pants Cool Dry Running Tights Leggings EX-P06,exio,12.48,https://www.amazon.com/EXIO-Compression-Baselayer-Running-Leggings/dp/B07BVLMK92,all/any Spandex,Spandex <= 10%,Polyester Blended,抗紫外線,單向導溼快乾,涼爽透氣,提升運動效能設計,舒適伸展,,,,,,,,
4727,men,2019-12-01,35,Sub Sports Mens Winter Warm Thermal Leggings Tights Base Layer Brushed Fleece,subsports,35.39,https://www.amazon.com/Sub-Sports-Thermal-Leggings-Brushed/dp/B06VT3NZ1R,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,刷毛布,四面彈,保暖禦寒,舒適伸展,單向導溼快乾,提升運動效能設計,,,,,,,
4728,men,2019-12-01,36,adidas Training Alphaskin Sport Long Tights,adidas,34.91,https://www.amazon.com/adidas-Training-Alphaskin-Tights-Collegiate/dp/B077ZLWB48,all/any Spandex,Polyester Blended,Spandex 11~20%,提升運動效能設計,涼爽透氣,溼度管理,單向導溼快乾,結構性透氣,,,,,,,,
4729,men,2019-12-01,37,DIOMOR Mens Athletic Outdoor 2 in 1 Shorts Fitness Built-in Pocket Running Leggings Liner Quick Dry Workout Gym Shorts,diomor,7.44,https://www.amazon.com/DIOMOR-Mens-Athletic-Shorts-Leggings/dp/B07R8TJFRY,Cotton Blended,Polyester Blended,,結構性透氣,蒸發性涼感,單向導溼快乾,提升運動效能設計,,,,,,,,,
4730,men,2019-12-01,38,Siboya Men's 3/4 Compression Tights Cool Dry Sports Running Pants (Packs of 1 or 3),siboya,16.99,https://www.amazon.com/Siboya-Compression-Tights-Sports-Running/dp/B07Y9Q7Q3S,all/any Spandex,Polyester Blended,,人體工學舒適設計,提升運動效能設計,單向導溼快乾,,,,,,,,,,
4731,men,2019-12-01,39,Lavento Men's Compression Pants Baselayer Moisture-Wicking Running Leggings Active Tights,lavento,9.99,https://www.amazon.com/Lavento-Compression-Baselayer-Moisture-Wicking-Leggings/dp/B07WG7T8JZ,all/any Spandex,Polyester Blended,,異味控制,四面彈,單向導溼快乾,提升運動效能設計,,,,,,,,,
4732,men,2019-12-01,40,Ubestyle UPF 50+ Men's Active Surfing Water Leggings Swim Tights Sun Protective,ubestyle,21.99,https://www.amazon.com/Ubestyle-Active-Surfing-Leggings-Protective/dp/B07HHYS4SG,all/any Spandex,Spandex 11~20%,Polyamide(Nylon) Blended,抗紫外線,蒸發性涼感,四面彈,單向導溼快乾,涼爽透氣,,,,,,,,
4733,men,2019-12-01,41,"X31 Sports Mens Running Tights, Cycling Pants, Cold Weather Leggings with Zipper Pocket",x31sports,29.47,https://www.amazon.com/X31-Sports-Running-Cycling-Leggings/dp/B01B57BYQK,Polyester Blended,all/any Spandex,,提升運動效能設計,保暖禦寒,涼爽透氣,反光功能,,,,,,,,,
4734,men,2019-12-01,42,"qualidyne Men's Compression Pants - Running Leggings Tights with Pocket for Workout, Gym, Cycling & Hiking",qualidyne,22.49,https://www.amazon.com/qualidyne-Mens-Compression-Pants-Leggings/dp/B07XVPY8WW,,,,四面彈,反光功能,提升運動效能設計,,,,,,,,,,
4735,men,2019-12-01,43,2XU Men's Accelerate Compression Tights,2xu,67.84,https://www.amazon.com/2XU-Mens-Accelerate-Compression-Tights/dp/B01N333SPZ,all/any Spandex,Polyamide(Nylon) Blended,Spandex >= 21%,抗紫外線,單向導溼快乾,舒適平滑縫合,提升運動效能設計,,,,,,,,,
4736,men,2019-12-01,44,Outto Men's Baselayer Workout Compression Pants Printed Tights Running Leggings,outto,8.99,https://www.amazon.com/Outto-Baselayer-Workout-Compression-Leggings/dp/B07JF1N57H,,,,蒸發性涼感,四面彈,單向導溼快乾,涼爽透氣,提升運動效能設計,,,,,,,,
4737,men,2019-12-01,45,Yuerlian Men's Compression Pants Baselayer Cool Dry Sports Tights Leggings Colorful Print 3 Pack,yuerlian,29.94,https://www.amazon.com/Yuerlian-Compression-Baselayer-Leggings-Colorful/dp/B07SBML8J1,all/any Spandex,Polyester Blended,,蒸發性涼感,四面彈,單向導溼快乾,提升運動效能設計,,,,,,,,,
4738,men,2019-12-01,46,"adidas Men's Training Alphaskin Sport 3/4 Tights, Black/Black, Medium",adidas,0,https://www.amazon.com/adidas-Training-Alphaskin-Tights-Medium/dp/B072MRVTG3,Recycled Polyester & Blended,Recycled Polyester / PET,Polyester Blended,涼爽透氣,環保訴求,提升運動效能設計,蒸發性涼感,舒適伸展,,,,,,,,
4739,men,2019-12-01,47,Secofly Men's 3/4 Tights Pants Compression Leggings 2 Pack,secofly,20.99,https://www.amazon.com/Secofly-Tights-Pants-Compression-Leggings/dp/B078XTMBH3,all/any Spandex,Polyester Blended,,提升運動效能設計,,,,,,,,,,,,
4740,men,2019-12-01,48,adidas Men's Alphaskin Sport Badge of Sport Long Tights,adidas,41.76,https://www.amazon.com/adidas-Alphaskin-Sport-Badge-Tights/dp/B07V83QTVP,Spandex 11~20%,Recycled Polyester & Blended,Polyester Blended,涼爽透氣,環保訴求,提升運動效能設計,結構性透氣,舒適伸展,單向導溼快乾,,,all/any Spandex,Recycled Polyester / PET,,,
4741,men,2019-12-01,49,Nike Men's Pro 3/4 Length Camo Compression Tights,nike,59.59,https://www.amazon.com/Nike-Mens-Length-Compression-Tights/dp/B07G8RGSFN,,,,單向導溼快乾,舒適平滑縫合,提升運動效能設計,,,,,,,,,,
4742,men,2019-12-01,50,Skins Men's A400 Compression Long Tights,skins,247.16,https://www.amazon.com/Skins-Mens-A400-Compression-Tights/dp/B00OB5NQ42,all/any Spandex,Polyamide(Nylon) Blended,Spandex >= 21%,抗紫外線,反光功能,提升運動效能設計,溼度管理,,,,,,,,,
4743,men,2019-12-01,51,adidas Men's Alphaskin Sport Badge Of Sport Long Tights,adidas,54.28,https://www.amazon.com/adidas-Alphaskin-Sport-Badge-Tights/dp/B07DX1ZLTW,Recycled Polyester / PET,all/any Spandex,Polyester Blended,提升運動效能設計,舒適伸展,涼爽透氣,環保訴求,結構性透氣,單向導溼快乾,,,Recycled Polyester & Blended,,,,
4744,men,2019-12-01,52,adidas Men's Basketball Padded Three-Quarter Tights,adidas,57.59,https://www.amazon.com/adidas-Basketball-Padded-Three-Quarter-Tights/dp/B00Q6D7N9G,all/any Spandex,Polyamide(Nylon) Blended,Spandex >= 21%,結構性透氣,提升運動效能設計,,,,,,,,,,,
4745,men,2019-12-01,53,TOPTIE Men's Compression Pants Zipper Pocket Baselayer Sports Tights Leggings,toptie,12.08,https://www.amazon.com/TOPTIE-Compression-Zipper-Baselayer-Leggings/dp/B07NZZ8GTX,Polyester Blended,Spandex 11~20%,all/any Spandex,提升運動效能設計,涼爽透氣,四面彈,單向導溼快乾,,,,,,,,,
4746,men,2019-12-01,54,Speverdr?Men's?Compression?Pants?Cool?Dry?Sports Baselayer?Gym?Workout?Running?Underwear Tights,speverdr,17.49,https://www.amazon.com/Speverdr-Speverdr-Mens-Compression-Pants-Cool-Dry-Sports-Baselayer-Gym-Workout-Running-Underwear-Tights/dp/B07Y1NVH7P,all/any Spandex,Polyester Blended,,提升運動效能設計,人體工學舒適設計,舒適伸展,單向導溼快乾,反光功能,,,,,,,,
4747,men,2019-12-01,55,Yuerlian Men's Compression Pants Running Tights Cool Dry Baselayer Leggings Gym Sports Pants with Pocket 3 Pack,yuerlian,29.34,https://www.amazon.com/Yuerlian-Compression-Running-Baselayer-Leggings/dp/B07SBVD1RP,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,環保訴求,單向導溼快乾,涼爽透氣,提升運動效能設計,,,,,,,,
4748,men,2019-12-01,56,Under Armour Heatgear Armour 3/4 Leggings Novelty,underarmour,36.48,https://www.amazon.com/Under-Armour-Heatgear-Leggings-Novelty/dp/B07CZKH1V9,all/any Spandex,Polyester Blended,Spandex >= 21%,四面彈,提升運動效能設計,人體工學舒適設計,異味控制,結構性透氣,單向導溼快乾,,,,,,,
4749,men,2019-12-01,57,JustOneStyle New Men Skin Tights Compression Base Under Layer Sports Running Long Pants,justonestyle,13.42,https://www.amazon.com/JustOneStyle-Tights-Compression-Sports-Running/dp/B01IRAHUIO,,,,提升運動效能設計,,,,,,,,,,,,
4750,men,2019-12-01,58,adidas AlphaSkin Badge of Sport Three-Quarter Tight - Men's Training,adidas,43.8,https://www.amazon.com/adidas-AlphaSkin-Badge-Sport-Three-Quarter/dp/B07ND5F19Y,Spandex 11~20%,Recycled Polyester & Blended,Polyester Blended,環保訴求,提升運動效能設計,結構性透氣,,,,,,all/any Spandex,Recycled Polyester / PET,,,
4751,men,2019-12-01,59,"MAVA Men’s Shorts for Basketball, Workout, Running, Gym Shorts with Loose Fit",mava,24.99,https://www.amazon.com/MAVA-Sports-Mens-Workout-Shorts/dp/B07DW8WKFP,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,四面彈,單向導溼快乾,人體工學舒適設計,結構性透氣,涼爽透氣,,,,,,,
