Product,Brand,Gender,Features,Materials,Price,Listed_Date,Url
Women's 7/8 Tights (Plus Size) Nike Yoga Luxe,NIKE,women,"微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣
","Spandex,Spandex >= 21%
Chemical fiber,Polyester,100% Polyester
Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,all/any Spandex
Chemical fiber,Polyester,Polyester Blended
",90,2020-03-22,https://www.nike.com/t/yoga-luxe-womens-7-8-tights-plus-size-HJDnBb/CT0162-010
Women's 7/8 Tights Nike One Icon Clash,NIKE,women,"微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,蒸發性涼感
環保訴求
微氣候的舒適調節,涼爽透氣,結構性透氣
","Spandex,Spandex 11~20%
Spandex,all/any Spandex
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Chemical fiber,Polyester,Recycled Polyester & Blended
",85,2020-03-22,https://www.nike.com/t/one-icon-clash-womens-7-8-tights-npMv3w/CJ0614-326
Women's 7/8 Graphic Tights Nike Pro,NIKE,women,"微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,蒸發性涼感
結構設計,舒適伸展,舒適平滑縫合
","Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex 11~20%
Chemical fiber,Polyester,100% Polyester
Spandex,all/any Spandex
",55,2020-03-22,https://www.nike.com/t/pro-womens-7-8-graphic-tights-Vq8VGJ/CJ4055-010
Women's Running Tights Nike Icon Clash Fast,NIKE,women,"環保訴求
微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,結構性透氣
","Spandex,Spandex 11~20%
Spandex,all/any Spandex
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Chemical fiber,Polyester,Recycled Polyester & Blended
",70,2020-03-22,https://www.nike.com/t/icon-clash-fast-womens-running-tights-D2Cv2C/CJ2458-010
Men's Tights Nike Pro,NIKE,men,"微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,結構性透氣
結構設計,舒適伸展
","Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex <= 10%
Spandex,all/any Spandex
",35,2020-03-22,https://www.nike.com/t/pro-mens-tights-5qtjmK/BV5641-085
Women's Crop Running Tights Nike Fast,NIKE,women,"微氣候的舒適調節,涼爽透氣
機能添加,反光功能
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
環保訴求
微氣候的舒適調節,涼爽透氣,結構性透氣
","Spandex,Spandex 11~20%
Spandex,all/any Spandex
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Chemical fiber,Polyester,Recycled Polyester & Blended
",65,2020-03-22,https://www.nike.com/t/fast-womens-crop-running-tights-dFDg4C/CJ2162-654
Women's Tights (Plus Size) Nike One,NIKE,women,"結構設計,一體成型
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,蒸發性涼感
","Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",60,2020-03-22,https://www.nike.com/t/one-womens-tights-plus-size-m5D60c/CV9019-068
Women's 7/8 Tights Nike Yoga Luxe,NIKE,women,"微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
","Spandex,Spandex >= 21%
Chemical fiber,Polyester,100% Polyester
Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,all/any Spandex
Chemical fiber,Polyester,Polyester Blended
",90,2020-03-22,https://www.nike.com/t/yoga-luxe-womens-7-8-tights-7R3ZvD/CJ3801-491
Women's Cropped Running Tights (Plus Size) Nike Fast,NIKE,women,"環保訴求
微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,結構性透氣
","Spandex,Spandex 11~20%
Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,all/any Spandex
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Chemical fiber,Polyester,Recycled Polyester & Blended
",55,2020-03-22,https://www.nike.com/t/fast-womens-cropped-running-tights-plus-size-43k0bM/BV6695-056
Women's Tights Nike Pro,NIKE,women,"微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,結構性透氣
","Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex 11~20%
Chemical fiber,Polyester,100% Polyester
Spandex,all/any Spandex
",50,2020-03-22,https://www.nike.com/t/pro-womens-tights-qk2nl3/AO9968-015
Women's Cropped Tights (Plus Size) Nike One,NIKE,women,"微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
","Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",50,2020-03-22,https://www.nike.com/t/one-womens-cropped-tights-plus-size-C0gKbK/CU2915-068
Women's 7/8 Tights Nike Pro,NIKE,women,"微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,結構性透氣
","Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex 11~20%
Chemical fiber,Polyester,100% Polyester
Spandex,all/any Spandex
",50,2020-03-22,https://www.nike.com/t/pro-womens-7-8-tights-HVLN6V/AO9970-017
Women's Cropped Leggings Nike Sportswear,NIKE,women,"微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,涼爽透氣,結構性透氣
","Spandex,Spandex <= 10%
Chemical fiber,Polyester,100% Polyester
Nature,Cotton,Cotton Blended
Spandex,all/any Spandex
Chemical fiber,Polyester,Polyester Blended
",40,2020-03-22,https://www.nike.com/t/sportswear-womens-cropped-leggings-r3ZFDf/CJ4053-010
Men's 3/4 Training Tights Nike,NIKE,men,"微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,蒸發性涼感
結構設計,舒適伸展,舒適平滑縫合
","Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex <= 10%
Spandex,all/any Spandex
",40,2020-03-22,https://www.nike.com/t/mens-3-4-training-tights-KfTKgx/CJ5014-010
Women's Mid-Rise Tights Nike One,NIKE,women,"結構設計,一體成型
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,蒸發性涼感
","Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex 11~20%
Spandex,all/any Spandex
",60,2020-03-22,https://www.nike.com/t/one-womens-mid-rise-tights-DpScbN/CJ3913-068
Women's Mid-Rise Crops Nike One,NIKE,women,"環保訴求
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,蒸發性涼感
微氣候的舒適調節,涼爽透氣,結構性透氣
","Spandex,Spandex 11~20%
Spandex,all/any Spandex
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Chemical fiber,Polyester,Recycled Polyester & Blended
",55,2020-03-22,https://www.nike.com/t/one-womens-mid-rise-crops-zsPTj5/CJ2456-615
Women's Leopard Mid-Rise 7/8 Tights Nike One,NIKE,women,"微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,蒸發性涼感
環保訴求
微氣候的舒適調節,涼爽透氣,結構性透氣
","Spandex,Spandex 11~20%
Spandex,all/any Spandex
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Chemical fiber,Polyester,Recycled Polyester & Blended
",60,2020-03-22,https://www.nike.com/t/one-womens-leopard-mid-rise-7-8-tights-mNrbL8/CK3072-010
Women's Crops Nike Pro,NIKE,women,"微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,結構性透氣
","Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex 11~20%
Chemical fiber,Polyester,100% Polyester
Spandex,all/any Spandex
",75,2020-03-22,https://www.nike.com/t/pro-womens-crops-qF3g8r/CJ4181-010
Women's Cropped Leggings Nike Sportswear Club,NIKE,women,,"Chemical fiber,Polyester,Polyester Blended
Nature,Cotton,Cotton Blended
Spandex,Spandex <= 10%
Spandex,all/any Spandex
",35,2020-03-22,https://www.nike.com/t/sportswear-club-womens-cropped-leggings-vZ9W3k/CK3967-010
Women's 7/8 Tights Nike Yoga,NIKE,women,"結構設計,一體成型
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣
","Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex <= 10%
Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,all/any Spandex
",75,2020-03-22,https://www.nike.com/t/yoga-womens-7-8-tights-PwMgzv/CJ3831-569
Women's 7/8 Running Tights (Plus Size) Nike Air,NIKE,women,"微氣候的舒適調節,涼爽透氣
機能添加,反光功能
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,蒸發性涼感
環保訴求
微氣候的舒適調節,涼爽透氣,結構性透氣
","Spandex,Spandex 11~20%
Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,all/any Spandex
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Chemical fiber,Polyester,Recycled Polyester & Blended
",70,2020-03-22,https://www.nike.com/t/air-womens-7-8-running-tights-plus-size-3lL5JH/CU8421-011
Women's Crop Running Tights (Plus Size) Nike Fast,NIKE,women,"環保訴求
微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,結構性透氣
","Spandex,Spandex 11~20%
Spandex,all/any Spandex
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Chemical fiber,Polyester,Recycled Polyester & Blended
",65,2020-03-22,https://www.nike.com/t/fast-womens-crop-running-tights-plus-size-BtPMmB/CU8424-529
Women's High-Waisted 7/8 Training Tights Nike Sculpt Icon Clash,NIKE,women,"微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
","Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex <= 10%
Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,all/any Spandex
",100,2020-03-22,https://www.nike.com/t/sculpt-icon-clash-womens-high-waisted-7-8-training-tights-5kwtR9/CJ4135-283
Classics Logo T7 Women's Leggings,PUMA,women,,"Nature,Cotton,Cotton Blended
Spandex,Spandex <= 10%
Spandex,all/any Spandex
",40,2020-03-22,https://us.puma.com/en/us/pd/classics-logo-t7-womens-leggings/575075.html?dwvar_575075_color=17
Classics Women's Tight Top,PUMA,women,,"Nature,Cotton,Cotton Blended
Spandex,Spandex <= 10%
Spandex,all/any Spandex
",30,2020-03-22,https://us.puma.com/en/us/pd/classics-womens-tight-top/595375.html?dwvar_595375_color=02
Reebok VB Seamless Tights - White ,Reebok,women,"結構設計,一體成型
","Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex <= 10%
Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,all/any Spandex
",130,2020-03-22,https://www.reebok.com/us/vb-seamless-tights/GF0231.html
Reebok VB Performance Tights - Red ,Reebok,women,"環保訴求
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
","Spandex,Spandex 11~20%
Spandex,all/any Spandex
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Chemical fiber,Polyester,Recycled Polyester & Blended
",130,2020-03-22,https://www.reebok.com/us/vb-performance-tights/GE6751.html
Reebok Meet You There Allover Print 7/8 Tights - Black ,Reebok,women,"微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
","Chemical fiber,Polyester,Polyester Blended
Spandex,Spandex <= 10%
Spandex,all/any Spandex
",45,2020-03-22,https://www.reebok.com/us/meet-you-there-allover-print-7-8-tights/FK6821.html
Reebok VB Classic 7/8 Tights - Beige ,Reebok,women,"機能添加,抗菌功能
結構設計,一體成型
","Chemical fiber,Polyester,Polyester Blended
Nature,Cotton,Cotton Blended
",120,2020-03-22,https://www.reebok.com/us/vb-classic-7-8-tights/GF0234.html
Women's 7/8 Running Tights Nike Speed,NIKE,women,"微氣候的舒適調節,涼爽透氣
機能添加,反光功能
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
結構設計,舒適伸展,舒適平滑縫合
微氣候的舒適調節,涼爽透氣,結構性透氣
","Chemical fiber,Polyester,Polyester Blended
Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,Spandex >= 21%
Spandex,all/any Spandex
",75,2020-03-22,https://www.nike.com/t/speed-womens-7-8-running-tights-zBKMtR/BV3272-068
Women's Mid-Rise 7/8 Tights Nike One Luxe,NIKE,women,"環保訴求
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,蒸發性涼感
結構設計,一體成型
","Spandex,Spandex >= 21%
Spandex,all/any Spandex
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Chemical fiber,Polyester,Recycled Polyester & Blended
",90,2020-03-22,https://www.nike.com/t/one-luxe-womens-mid-rise-7-8-tights-jTNhN6/BQ9994-569
Women's Mid-Rise Crops Nike One Luxe,NIKE,women,"結構設計,一體成型
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
環保訴求
","Spandex,Spandex >= 21%
Spandex,all/any Spandex
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Chemical fiber,Polyester,Recycled Polyester & Blended
",85,2020-03-22,https://www.nike.com/t/one-luxe-womens-mid-rise-crops-lWmXQQ/AT3100-615
Men's Training Tight Nike,NIKE,men,"環保訴求
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
結構設計,舒適伸展,舒適平滑縫合
","Spandex,Spandex <= 10%
Spandex,all/any Spandex
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Chemical fiber,Polyester,Recycled Polyester & Blended
",24.97,2020-03-22,https://www.nike.com/t/mens-training-tight-moT2Y9YM/748865-010
Women's Training Tights Nike Power Victory,NIKE,women,"微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
環保訴求
結構設計,提升運動效能設計
微氣候的舒適調節,涼爽透氣,結構性透氣
","Spandex,Spandex 11~20%
Chemical fiber,Polyester,100% Polyester
Spandex,all/any Spandex
Eco-friendly Fiber,Recycled Polyester / PET
Chemical fiber,Polyester,Recycled Polyester & Blended
",33.97,2020-03-22,https://www.nike.com/t/power-victory-womens-training-tights-vZ7Drr/933802-010
Women's Ruched 7/8 Tights Nike Yoga,NIKE,women,"環保訴求
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,蒸發性涼感
","Spandex,Spandex 11~20%
Chemical fiber,Polyester,100% Polyester
Spandex,all/any Spandex
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Chemical fiber,Polyester,Recycled Polyester & Blended
",65,2020-03-22,https://www.nike.com/t/yoga-womens-ruched-7-8-tights-4w0PpW/CJ3683-010
Women's Heathered Mid-Rise Tights Nike One Luxe,NIKE,women,"環保訴求
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,蒸發性涼感
結構設計,一體成型
","Spandex,Spandex >= 21%
Spandex,all/any Spandex
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Chemical fiber,Polyester,Recycled Polyester & Blended
",90,2020-03-22,https://www.nike.com/t/one-luxe-womens-heathered-mid-rise-tights-HSmf29/CD5915-615
Women's Tights (Plus Size) Nike One,NIKE,women,"環保訴求
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
","Spandex,Spandex 11~20%
Spandex,all/any Spandex
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Chemical fiber,Polyester,Recycled Polyester & Blended
",55,2020-03-22,https://www.nike.com/t/one-womens-tights-plus-size-hSvn2s/CU2917-689
Women's Leggings (Plus Size) Nike Sportswear,NIKE,women,,"Chemical fiber,Polyester,Polyester Blended
Nature,Cotton,Cotton Blended
Spandex,Spandex <= 10%
Spandex,all/any Spandex
",45,2020-03-22,https://www.nike.com/t/sportswear-womens-leggings-plus-size-b40jC3/CV8886-010
Men's 1/2-Length Running Tights Nike AeroSwift,NIKE,men,"環保訴求
微氣候的舒適調節,涼爽透氣
微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,結構性透氣
","Spandex,Spandex 11~20%
Spandex,all/any Spandex
Chemical fiber,Polyester,Polyester Blended
Eco-friendly Fiber,Recycled Polyester / PET
Chemical fiber,Polyester,Recycled Polyester & Blended
",80,2020-03-22,https://www.nike.com/t/aeroswift-mens-1-2-length-running-tights-dDSJ0x/CJ7843-418
Women's Ribbed 7/8 Tights Nike Yoga Luxe,NIKE,women,"微氣候的舒適調節,溫溼調節,溼度管理,單向導溼快乾
微氣候的舒適調節,涼爽透氣,結構性透氣
","Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Chemical fiber,Polyester,100% Polyester
Spandex,Spandex >= 21%
Spandex,all/any Spandex
",100,2020-03-22,https://www.nike.com/t/yoga-luxe-womens-ribbed-7-8-tights-K8PJv9/CJ3663-738
Classics Women's Tight Skirt,PUMA,women,,"Nature,Cotton,Cotton Blended
",45,2020-03-22,https://us.puma.com/en/us/pd/classics-womens-tight-skirt/597053.html?dwvar_597053_color=01
Reebok VB Statement Tights - Black ,Reebok,women,"結構設計,一體成型
微氣候的舒適調節,涼爽透氣,結構性透氣
","Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,Spandex >= 21%
Spandex,all/any Spandex
",150,2020-03-22,https://www.reebok.com/us/vb-statement-tights/GE6689.html
Reebok Lifestyle Drawcord Bikini - Multi ,Reebok,women,"機能添加,抗菌功能
","Spandex,Spandex 11~20%
Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,all/any Spandex
",50,2020-03-22,https://www.reebok.com/us/reebok-lifestyle-drawcord-bikini/EW5767.html
Reebok Sparkling Night Core Strappy Back - Multi ,Reebok,women,"機能添加,抗菌功能
","Spandex,Spandex 11~20%
Chemical fiber,Polyamide(Nylon),Polyamide(Nylon) Blended
Spandex,all/any Spandex
",68,2020-03-22,https://www.reebok.com/us/reebok-sparkling-night-core-strappy-back/EW5786.html
